orbital_period,planet_radius,transit_duration,transit_depth,equilibrium_temp,insolation_flux,stellar_teff,stellar_radius,stellar_logg,label,survey
476.80454,1.12,10.65,143.6,227.0,0.63,5806.0,0.901,4.473,0,Kepler
9.286964466,2.1,3.3649,691.7,762.0,79.68,5546.0,0.81,4.575,1,Kepler
0.423854275,0.58,1.0198,235.3,1062.0,301.79,3553.0,0.368,4.887,0,Kepler
4.8435717,15.3767,2.561,6120.0,1429.0,693.687,5552.0,1.01,4.42,0,TESS
1.501760172,90.92,5.85519,387900.0,1905.0,3110.42,6327.0,1.29,4.315,0,Kepler
5.902245782,2.43,2.9003,702.3,926.0,173.74,5427.0,0.929,4.463,1,Kepler
296.6375817,7.56,16.425,2763.1,332.0,2.88,5866.0,1.417,4.117,1,Kepler
10.9278415,49.1695,2.468,2743.0,1129.0,270.142,6259.0,2.92,3.59,0,TESS
17.72722648,35.18,4.1376,147140.0,692.0,54.32,6021.0,0.895,4.52,0,Kepler
371.21205,2.55,19.95,719.9,259.0,1.07,6106.0,0.94,4.497,0,Kepler
1.332567005,27.36,6.3373,401.3,2007.0,3837.83,6388.0,1.223,4.284,0,Kepler
14.36270451,2.31,4.564,349.4,918.0,167.88,6643.0,1.216,4.357,1,Kepler
4.8170684,24.4342674,3.1822663,23137.3629965,1416.8065929,952.2769628,6380.0,1.44956,4.24852,0,TESS
0.4057204,6.83767,1.201,2620.0,2895.0,11661.9,6541.0,1.32,4.33,0,TESS
2.99792926,1.12,4.398,45.4,1616.0,1611.51,5888.0,1.645,4.061,1,Kepler
3.701765401,1.63,2.6061,288.3,1050.0,286.23,5252.0,0.898,4.442,1,Kepler
353.36705,2.6,3.279,34.1,701.0,57.03,8892.0,4.35,3.592,0,Kepler
23.799939273,51.74,5.02319,60186.0,637.0,38.92,5934.0,0.957,4.473,0,Kepler
2.340534383,69.55,4.43017,241360.0,1581.0,1476.77,6300.0,1.136,4.349,0,Kepler
83.9993991,2.3408341,4.9317658,1856.5912767,219.1245115,0.5448599,3992.0,0.532439,4.61929,1,TESS
28.6853212,2.69,6.307,689.1,547.0,21.09,5726.0,0.838,4.559,1,Kepler
1.525924389,49.86,3.15998,24627.0,1722.0,2072.8,6203.0,1.06,4.427,0,Kepler
15.85238672,32.21,5.179,928.5,775.0,85.35,5903.0,1.005,4.322,0,Kepler
19.9158863,1.41,6.191,143.2,728.0,66.31,6047.0,1.092,4.387,1,Kepler
3.04476607,15.7,9.568,272.6,1126.0,379.01,5627.0,0.818,4.568,0,Kepler
383.00806,2.2,9.71,632.1,235.0,0.72,5750.0,0.882,4.538,0,Kepler
455.77076435,5.34,5.1149,341.1,419.0,7.28,6785.0,2.623,3.788,0,Kepler
116.170346,1.68,2.656,435.2,320.0,2.49,5510.0,0.762,4.594,0,Kepler
4.804469031,3.35,3.4587,744.4,953.0,194.68,5470.0,0.809,4.528,0,Kepler
2.9918201,5.2899,2.231,3410.0,1175.0,317.354,5301.0,0.89,4.5,0,TESS
5.68628739,4.5,17.573,5559.7,1059.0,297.81,6052.0,0.956,4.442,0,Kepler
6.96352699,1.4,3.192,68.1,1298.0,669.78,6040.0,1.686,3.978,1,Kepler
7.44042933,2.74,2.991,547.3,883.0,144.12,5815.0,0.877,4.54,0,Kepler
1.352564873,1.45,3.469,56.7,2447.0,8505.97,6463.0,1.823,3.959,0,Kepler
41.6980186,2.03,5.7047,440.8,537.0,19.61,5997.0,0.971,4.466,1,Kepler
8.13121389,1.58,4.2386,111.8,1117.0,368.36,6181.0,1.424,4.22,1,Kepler
0.4378083,1.374002,1.1404291,290.8856184,1943.1657306,3369.4605233,5165.2,0.784618,4.59,1,TESS
2.1499907,20.6364944,3.1026968,25640.8126075,1676.1615458,1865.4537814,6340.0,1.2630399,4.33387,1,TESS
1.450889836,1.21,1.753,135.7,1700.0,1970.75,6046.0,1.023,4.423,1,Kepler
0.94102954,1.41,4.415,34.5,2761.0,13794.93,5766.0,2.409,3.783,0,Kepler
0.6803433,8.1888041,2.0674164,565.5754223,4165.8164478,71174.0244493,7325.5,2.97877,3.71,0,TESS
22.32423657,4.56,3.669,1299.3,611.0,32.87,5648.0,0.912,4.489,0,Kepler
2.103239235,64.15,7.08365,314930.0,1470.0,1100.91,6074.0,0.965,4.466,0,Kepler
175.358905,2.9,5.34,215.0,420.0,7.36,5109.0,2.02,3.757,0,Kepler
13.22714056,2.22,3.2861,812.0,638.0,39.1,5180.0,0.8,4.548,1,Kepler
0.566810643,0.52,3.471,45.6,1976.0,3605.07,5776.0,0.758,4.598,0,Kepler
15.7397651,1.18,3.297,287.7,536.0,19.54,4733.0,0.723,4.569,0,Kepler
3.63898953,1.68,2.252,209.6,1238.0,555.71,5533.0,1.166,4.275,1,Kepler
334.87402,47.48,35.42,387.8,408.0,6.52,6122.0,2.348,3.811,0,Kepler
0.539445498,68.65,2.2821,25302.0,2959.0,18153.51,6486.0,1.456,4.174,0,Kepler
2.61841046,1.12,3.304,180.2,1245.0,567.24,5912.0,0.82,4.566,0,Kepler
11.2347982,12.196,6.217,4780.0,1121.0,262.58,6016.4,1.72,4.01,1,TESS
13.74883059,3.63,6.0968,425.9,975.0,213.84,5862.0,1.67,4.05,1,Kepler
0.868723418,1.87,1.4617,197.1,1998.0,3776.5,5761.0,1.046,4.331,0,Kepler
47.0568476,2.84,5.2232,1531.2,411.0,6.72,5288.0,0.74,4.613,1,Kepler
5.02818253,2.03,3.526,181.3,1272.0,620.0,5640.0,1.515,4.087,1,Kepler
1.9905105,5.94241,2.62,2270.0,2665.0,8376.54,6211.0,1.07,4.46,0,TESS
13.0600399,0.8,2.851,106.8,630.0,37.3,5168.0,0.769,4.566,1,Kepler
0.475068516,1.03,0.8552,110.1,2372.0,7444.39,6045.0,0.955,4.494,0,Kepler
12.1623316,1.15643,2.614,317.0,638.0,27.5458,4813.0,0.69,4.38,1,TESS
88.40678718,4.55,12.3079,1724.4,410.0,6.65,5611.0,1.073,4.388,1,Kepler
0.535578808,33.97,1.7973,193.6,2870.0,16161.27,6610.0,1.313,4.264,0,Kepler
23.6731242,17.74,14.3948,23113.0,676.0,49.42,5769.0,1.177,4.338,0,Kepler
34.1420506,1.06,2.945,788.0,248.0,0.89,3526.0,0.383,4.866,1,Kepler
0.687506554,8.73,1.441,130.3,4748.0,120304.4,4643.0,7.906,2.595,0,Kepler
3.0440441,1.3337425,1.3542885,82.7350431,1587.2668665,1500.1020491,6337.87,1.42717,4.438,1,TESS
1.644221032,1.18,2.9122,47.8,1897.0,3071.95,6297.0,1.369,4.26,1,Kepler
7.3377236,3.2807,4.243,795.0,1566.0,998.435,5994.0,1.1,4.4,1,TESS
15.8733803,8.15,7.4672,4094.1,830.0,111.99,6161.0,1.054,4.276,0,Kepler
6.33125228,1.31,2.688,306.6,822.0,108.04,5383.0,0.759,4.603,1,Kepler
16.6094904,1.82,3.189,272.9,766.0,81.28,6047.0,1.05,4.395,0,Kepler
2.43585046,2.6,2.088,60.5,2544.0,9880.82,6501.0,3.247,3.613,0,Kepler
20.8822079,3.63,4.556,1107.0,661.0,45.17,5780.0,1.0,4.438,0,Kepler
677.56282,2.24,10.53,631.0,190.0,0.31,5511.0,0.872,4.477,0,Kepler
3.719809197,87.21,3.5317,2958.2,1873.0,2912.21,6284.0,2.348,3.813,0,Kepler
0.924821319,1.1,2.594,122.4,1963.0,3514.31,6135.0,0.974,4.455,0,Kepler
9.30734,30.7623,4.683,42774.4,1163.0,304.138,5819.0,1.35,4.34,0,TESS
1.814128042,426.98,3.0646,2063.6,3773.0,47891.79,4822.0,12.899,2.662,0,Kepler
6.11784972,1.05,3.458,60.5,1211.0,509.24,6226.0,1.333,4.247,1,Kepler
35.1896444,2.2253696,3.3254029,4524.9353925,230.7752258,0.6703132,3446.0,0.326932,4.89707,1,TESS
7.57193,10.2119,2.656,420.0,1479.0,795.635,9146.0,4.72,3.45,0,TESS
323.77153,1.44,17.57,353.7,216.0,0.52,5196.0,0.784,4.586,0,Kepler
3.3106692,13.382013,3.7033867,9189.7342523,1455.8120076,1061.5542425,6030.0,1.3514301,4.22,1,TESS
7.12684695,1.38,3.179,206.3,941.0,185.17,6050.0,0.896,4.525,0,Kepler
36.12895451,53.72,2.2348,3758.6,546.0,21.05,5921.0,0.912,4.484,0,Kepler
1.10656965,1.09,1.669,86.4,1988.0,3696.18,6237.0,1.165,4.387,0,Kepler
4.7201912,15.2105,4.416,6710.0,1609.0,1112.85,6696.0,1.8,4.08,1,TESS
0.60886299,158.5,1.27896,2019.5,3651.0,42225.89,5022.0,4.167,3.311,0,Kepler
1.714414962,116.92,5.17207,110130.0,2042.0,4099.19,6351.0,1.613,4.126,0,Kepler
1.334101467,1.74,2.1033,120.8,2169.0,5207.55,6178.0,1.58,4.106,0,Kepler
20.86021229,5.5,5.1937,1910.5,781.0,87.76,6035.0,1.257,4.22,1,Kepler
523.36921,17.45,1.007,9918.0,240.0,0.78,6397.0,0.913,4.508,0,Kepler
184.568,1.53,13.09,409.9,282.0,1.5,5680.0,0.75,4.595,0,Kepler
3.351556891,1.64,2.4005,341.9,1074.0,314.73,5185.0,0.911,4.442,0,Kepler
3.3078803,9.74504,1.508,32920.0,584.0,19.3914,3571.0,0.51,4.73,0,TESS
45.977861823,17.09,7.4493,23886.0,541.0,20.32,5761.0,1.096,4.306,0,Kepler
4.722254104,14.45,3.451,82670.0,557.0,22.67,3801.0,0.488,4.776,0,Kepler
1.59295975,1.48,1.9313,248.3,1517.0,1251.43,5779.0,0.956,4.491,1,Kepler
4.532416322,62.25,3.2864,34953.0,1328.0,735.27,6306.0,1.281,4.283,0,Kepler
25.9518461,22.32,14.581,1058.5,521.0,17.37,5372.0,0.796,4.584,0,Kepler
45.0909201,2.44,4.605,436.3,487.0,13.27,5790.0,0.9,4.528,1,Kepler
18.5525162,2.53,4.385,771.5,612.0,33.14,5569.0,0.829,4.566,1,Kepler
5.14108479,25.74,25.93,611.2,1038.0,274.55,5893.0,0.941,4.505,0,Kepler
3.2810299,2.5044826,1.9734854,1163.6040257,908.8517497,161.2475751,4783.6,0.735345,4.59,1,TESS
40.069674617,27.38,9.3564,41865.0,588.0,28.2,5911.0,1.207,4.321,0,Kepler
5.59187448,104.18,1.6782,236.4,4793.0,124810.93,3915.0,58.325,1.173,0,Kepler
87.6476068,4.0,8.871,1009.6,484.0,12.94,6035.0,1.257,4.22,1,Kepler
6.8873113,0.72,2.214,85.3,788.0,90.91,5208.0,0.772,4.563,1,Kepler
160.88451966,9.09,10.8771,7590.4,346.0,3.39,5650.0,1.044,4.313,1,Kepler
6.51003001,2.78,3.3095,602.8,1017.0,253.24,5638.0,1.153,4.327,1,Kepler
5.6492853,26.5608527,4.0424046,44346.559983,1144.213679,405.0881542,5963.0,1.21025,4.31132,0,TESS
1.6751568,13.2366563,2.2718194,17781.0520005,1434.4366942,1000.567857,5457.0,0.963518,4.44807,1,TESS
4.85603482,1.05,3.078,76.7,1266.0,607.42,6469.0,1.193,4.385,0,Kepler
1.21374652,0.59,3.371,28.9,1880.0,2945.61,6238.0,1.049,4.407,0,Kepler
2.2438471,14.2892,2.574,10310.0,1690.0,1356.33,6458.0,1.33,4.31,1,TESS
351.204993,3.57,22.414,1257.9,258.0,1.04,5845.0,0.918,4.435,0,Kepler
17.734020239,93.52,7.27595,186680.0,892.0,149.48,5883.0,1.554,4.04,0,Kepler
7.76845639,1.35,3.689,217.8,841.0,118.09,5447.0,0.917,4.481,1,Kepler
0.692015479,19.31,1.1315,4518.1,1057.0,294.34,3752.0,0.497,4.747,0,Kepler
2.465024332,0.69,1.262,30.7,1561.0,1406.11,6139.0,1.194,4.291,1,Kepler
3.67515329,0.71,7.083,56.0,1150.0,414.64,5968.0,0.881,4.534,0,Kepler
2.1747824,1.79105,1.654,560.0,1013.0,174.942,4542.0,0.71,4.58,1,TESS
9.42889884,4.39,4.4481,565.4,1163.0,432.9,5897.0,1.86,3.98,1,Kepler
4.464565251,43.21,4.0221,74112.0,1024.0,259.97,5743.0,0.853,4.553,0,Kepler
0.941436,4.529209,1.3606996,339.9126618,3641.6264487,41562.5878114,8322.0,2.34986,4.01,0,TESS
48.0511988,12.8456117,4.3070574,14503.3604877,479.8250298,12.5271592,5354.96,1.0417,4.45894,0,TESS
0.526615152,1.46,1.0582,64.0,2959.0,18152.32,5718.0,1.832,3.966,0,Kepler
1.8819016,7.09086,1.162,5107.0,938.0,128.796,4704.0,0.95,4.36,0,TESS
3.900140077,23.78,3.77,543.1,1253.0,582.32,6407.0,0.955,4.48,0,Kepler
10.6439385,1.98891,2.713,1240.0,504.0,10.7276,3815.0,0.55,4.69775,1,TESS
40.7501028,10.1271,4.873,6026.0,544.0,14.5514,6453.0,1.31,5.20004,1,TESS
0.536650344,1.57,2.878,25.8,3380.0,30860.16,5490.0,2.825,3.681,0,Kepler
12.91385906,2.49,5.3685,487.9,849.0,122.66,6253.0,0.997,4.41,1,Kepler
2.17257963,13.55,1.5794,335.5,1518.0,1254.52,6038.0,0.971,4.34,0,Kepler
1.022678654,1.14,1.3712,129.2,1734.0,2138.47,5366.0,1.02,4.363,1,Kepler
5.26211833,1.95,3.244,194.5,1166.0,436.61,5587.0,1.309,4.188,1,Kepler
161.252247,4.49,23.467,2185.9,303.0,2.0,5555.0,0.811,4.502,0,Kepler
3.3448312,21.2012,3.322,13626.0,2277.0,4468.21,9364.0,1.76,4.32,1,TESS
83.5781976,6.63,7.2487,630.8,655.0,43.62,6056.0,2.562,3.788,1,Kepler
1.5947535,14.3739674,1.94145,15065.2565497,1652.2561498,1761.2885419,5703.0,1.15986,4.31786,1,TESS
44.96407458,2.0,4.981,811.6,379.0,4.89,4827.0,0.729,4.615,1,Kepler
85.517344,3.04,9.331,270.2,482.0,12.75,5592.0,1.451,4.115,1,Kepler
0.73094589,17.12,4.32,250.2,1922.0,3248.17,5901.0,0.848,4.553,0,Kepler
93.803766,2.05,2.946,460.1,375.0,4.69,5559.0,0.914,4.47,0,Kepler
1.284991846,1.17,2.274,29.1,2491.0,9065.72,6060.0,2.106,3.852,0,Kepler
2.593694,2.980736,3.054429,526.784827,367.7863249,4.3241755,5316.6,1.28725,3.88,0,TESS
1.907810683,0.91,1.8707,120.5,1268.0,609.28,5435.0,0.824,4.578,1,Kepler
3.4327371,0.75,4.001,63.2,1134.0,390.57,5757.0,0.881,4.536,1,Kepler
53.100942624,24.02,2.2868,19981.0,464.0,10.93,5465.0,0.973,4.396,0,Kepler
5.78159956,1.7,2.222,72.8,1475.0,1117.19,6443.0,1.884,4.023,0,Kepler
1.916940872,0.89,1.4243,105.1,1246.0,571.25,5083.0,0.872,4.468,1,Kepler
4.6027498,11.7236575,4.2702334,7456.7037756,1282.5626085,639.4922705,5909.0,1.3408999,4.21,1,TESS
0.93369659,0.78,4.444,81.4,1680.0,1891.43,5619.0,0.838,4.558,0,Kepler
6.474202359,28.96,3.35989,203490.0,717.0,62.47,4947.0,0.624,4.636,0,Kepler
124.4197175,10.3,3.7197,4107.0,416.0,7.07,5066.0,1.659,3.974,1,Kepler
7.95825328,1.06,4.377,50.0,1074.0,314.15,5847.0,1.402,4.191,1,Kepler
1.577800747,31.24,2.1626,697.7,1513.0,1236.23,6089.0,0.802,4.566,0,Kepler
6.72694,5.19273,2.649,1070.0,1123.0,264.81,6745.0,1.53,4.23,0,TESS
1.332564704,30.04,5.9775,1049.5,1692.0,1945.27,6046.0,0.972,4.486,0,Kepler
6.7900981,9.7548481,6.0786576,2158.1733568,1192.2564672,477.5289979,6378.0,2.00068,4.438,1,TESS
212.771978,2.84,2.115,1239.0,255.0,1.0,5122.0,0.824,4.505,0,Kepler
1.570518376,450.76,3.2035,2213.2,4106.0,67267.85,5314.0,11.82,2.782,0,Kepler
1.674690886,29.78,2.0179,527.4,1813.0,2558.96,6397.0,1.157,4.331,0,Kepler
3.88148385,0.59,2.679,36.3,1156.0,423.0,5854.0,0.979,4.469,1,Kepler
0.662457501,8.3,1.527,64.1,3295.0,27795.08,6425.0,2.16,3.862,0,Kepler
116.5214317,44.41,5.577,771.5,457.0,10.33,6056.0,1.411,4.179,0,Kepler
5.8599392,2.9189614,4.0842391,289.4487735,1287.6680247,649.7355768,6149.0,1.5092,4.14765,1,TESS
7.047103499,51.86,3.3208,71318.0,955.0,196.62,5730.0,1.035,4.417,0,Kepler
210.30644361,101.13,6.68665,46455.0,525.0,17.94,7591.0,2.017,4.05,0,Kepler
19.40669392,57.97,5.27765,464520.0,597.0,30.05,5622.0,0.778,4.588,0,Kepler
22.36646466,2.32,5.228,986.8,536.0,19.45,5395.0,0.734,4.615,1,Kepler
513.14417,1.3,14.13,223.8,208.0,0.45,5709.0,0.837,4.557,0,Kepler
0.572937573,1.57,2.576,80.8,3271.0,27058.33,7338.0,1.593,4.225,0,Kepler
4.43651,19.9664,3.365,1520.0,2653.0,8233.41,7101.9,2.32,3.91,0,TESS
469.61309,3.24,13.709,1234.7,200.0,0.37,5474.0,0.763,4.598,1,Kepler
112.46358893,129.04,31.8273,242410.0,692.0,54.2,7426.0,2.463,3.903,0,Kepler
9.08233411,1.35,2.008,296.9,734.0,68.75,5354.0,0.788,4.587,1,Kepler
0.93371631,0.7,4.344,61.3,1743.0,2180.39,5734.0,0.883,4.538,0,Kepler
1.166835206,96.28,2.17596,15527.0,3457.0,33728.08,8982.0,2.123,4.111,0,Kepler
4.919584997,2.86,4.1988,425.7,1312.0,702.13,6236.0,1.378,4.246,1,Kepler
0.624677585,1.28,2.411,37.3,4391.0,87591.59,9653.0,1.996,4.191,0,Kepler
2.6834113,2.33576,1.146,760.0,1003.0,168.322,5221.0,0.76,4.62,0,TESS
3.17463577,9.32,10.988,405.9,1296.0,667.65,5999.0,0.996,4.417,0,Kepler
172.178768,2.29,1.19,501.0,349.0,3.51,6208.0,1.009,4.462,0,Kepler
0.786260569,15.72,4.556,877.1,1192.0,477.45,4223.0,0.557,4.681,0,Kepler
0.665025941,1.11,1.7542,104.7,2174.0,5246.66,5884.0,1.07,4.408,1,Kepler
3.62275506,1.62,2.7868,180.6,1304.0,683.84,5794.0,1.216,4.282,1,Kepler
30.57908,14.1152,6.297,12972.8,837.0,81.7492,5848.0,1.13,4.35,0,TESS
16.25951967,1.72,3.854,129.5,880.0,142.1,5966.0,1.499,4.169,1,Kepler
0.566786121,0.79,3.404,81.8,1984.0,3678.65,5603.0,0.846,4.556,0,Kepler
3.95116635,0.83,2.566,60.9,1160.0,427.07,5574.0,1.065,4.354,1,Kepler
6.38899658,2.89,3.5032,543.3,970.0,209.17,5527.0,1.054,4.376,1,Kepler
6.8659582,2.8144915,3.455761,334.0145589,1224.6157859,531.5209848,6212.63,1.5000401,4.438,1,TESS
2.18242002,0.7,4.103,69.7,1283.0,638.12,5808.0,0.786,4.583,0,Kepler
13.2681095,11.9718,3.554,2140.0,862.0,91.8511,6364.0,2.48,3.75,0,TESS
23.65369415,7.89,8.2183,3341.8,731.0,67.65,5739.0,1.384,4.191,1,Kepler
10.78438513,75.04,1.408,233.6,1397.0,900.7,5575.0,3.515,3.516,0,Kepler
3.895936525,7.34,2.3111,8544.8,1005.0,241.62,5557.0,0.774,4.592,1,Kepler
2.15292788,1.02,3.043,41.4,1841.0,2708.61,5851.0,1.555,3.969,0,Kepler
3.5438732,19.1202757,4.2332052,10892.9403038,1687.334743,1915.6933754,6466.0,1.74624,4.07444,1,TESS
23.58444746,3.0,5.5545,429.2,730.0,66.96,5655.0,1.354,4.152,1,Kepler
21.926779,1.26,10.05,198.6,618.0,34.52,5853.0,0.868,4.544,0,Kepler
51.92920654,8.49,5.2637,3425.8,574.0,25.6,5671.0,1.442,4.128,1,Kepler
1.083736642,237.84,1.57912,8930.8,3641.0,41465.78,5591.0,5.618,3.227,0,Kepler
53.220416998,55.22,17.7344,72895.0,655.0,43.63,5653.0,2.057,3.905,0,Kepler
9.08590495,6.28,2.0718,2121.3,861.0,130.1,5931.0,0.866,4.479,0,Kepler
8.7655468,3.3302665,4.0264463,572.6986983,992.0587214,228.9130329,5707.0,1.29921,4.21803,1,TESS
1.585673651,50.53,3.20763,44116.0,1648.0,1740.78,6117.0,1.025,4.457,0,Kepler
1.33259095,1.14,4.947,105.5,1776.0,2349.35,6184.0,1.038,4.448,0,Kepler
25.93406406,2.48,4.6142,414.5,695.0,55.1,5952.0,1.225,4.287,1,Kepler
7.21048,3.7188,2.671,250.094,930.0,124.246,5920.4,2.14,3.91,0,TESS
12.5748872,1.03,3.549,731.0,349.0,3.49,3552.0,0.387,4.867,0,Kepler
3.0223957,11.507,3.272,14800.0,1477.0,791.733,4653.0,0.75,4.56,0,TESS
21.2690422,1.87711,5.893,350.0,770.0,58.618,5707.0,1.16,4.31886,1,TESS
5.412203927,2.94,2.9472,601.6,1093.0,337.68,5779.0,1.087,4.339,1,Kepler
5.317440164,1.94,2.9331,292.5,1105.0,351.52,5923.0,1.054,4.377,1,Kepler
3.026764871,26.36,4.32532,66720.0,1360.0,810.38,6283.0,1.01,4.459,0,Kepler
395.23753,3.17,18.494,1298.0,225.0,0.61,5648.0,0.841,4.559,0,Kepler
3.7442007,18.117379,3.5004762,803.2627817,3570.099957,38392.1562998,9988.0,4.23822,3.59,0,TESS
16.2959916,1.83,2.116,369.6,678.0,49.81,5495.0,0.961,4.442,1,Kepler
4.14244748,1.82,2.203,69.9,1907.0,3128.33,6785.0,2.124,3.83,0,Kepler
0.793663156,1.14,0.8244,186.2,1614.0,1600.85,5077.0,0.825,4.533,0,Kepler
8.18182189,1.77,2.4566,299.6,981.0,218.9,6224.0,0.969,4.404,1,Kepler
10.80487163,1.71,2.7215,292.7,857.0,127.84,6092.0,0.998,4.471,0,Kepler
4.176254191,3.07,3.6716,1360.1,876.0,139.48,4957.0,0.776,4.594,1,Kepler
13.691790011,49.2,5.64674,97564.0,994.0,230.66,6295.0,1.554,4.158,0,Kepler
4.45543346,51.69,5.116,245680.0,1106.0,354.27,5780.0,1.0,4.438,0,Kepler
1.332561398,2.16,4.103,150.6,2276.0,6330.12,6468.0,1.602,4.107,0,Kepler
2.326343,1.9763187,1.2195051,4153.6144436,502.933455,15.1203939,3244.0,0.261162,4.97167,1,TESS
14.20442616,1.9,3.898,800.6,602.0,31.1,5350.0,0.678,4.647,1,Kepler
2.0180196,12.168,1.967,15190.0,1330.0,520.136,5544.0,0.96,4.47,1,TESS
13.174807933,51.06,3.37392,71071.0,811.0,102.2,6067.0,0.997,4.433,0,Kepler
11.04605365,1.8,4.799,308.3,869.0,134.66,6093.0,1.025,4.429,1,Kepler
2.3409909,15.4992,2.5,12040.0,1540.0,934.465,6090.0,1.35,4.23,1,TESS
12.264867364,28.29,4.7366,11311.0,1077.0,317.89,5372.0,2.344,3.81,0,Kepler
2.543063763,1.26,2.8473,152.0,1319.0,716.3,5579.0,1.029,4.389,1,Kepler
3.54828691,1.69,3.281,70.9,1795.0,2458.09,6573.0,1.987,4.01,0,Kepler
397.72733,1.48,11.683,232.8,253.0,0.97,6032.0,0.973,4.485,0,Kepler
711.7642825,12.6338972,3.4176443,20978.1367866,319.2256315,2.4542117,4661.56,0.732648,4.57751,0,TESS
1.1953968,3.5030245,1.5752293,1127.2344564,1720.8556767,2072.5203184,5728.0,1.02917,4.4217,1,TESS
1.023470248,100.39,2.3804,129530.0,1807.0,2522.39,5780.0,1.0,4.438,0,Kepler
8.19345065,1.74,5.234,115.4,1144.0,405.75,6021.0,1.458,4.093,1,Kepler
1.930451347,58.77,3.87956,53075.0,1623.0,1637.68,6154.0,1.168,4.399,0,Kepler
1.732346403,1.37,2.2139,182.4,1546.0,1345.92,5767.0,1.014,4.389,1,Kepler
7.155547398,48.93,4.5711,2568.8,2049.0,4166.27,4992.0,8.052,2.947,0,Kepler
0.546248198,54.23,2.1081,114530.0,2227.0,5820.72,5780.0,1.0,4.438,0,Kepler
2.3447752,13.4487,1.814,15340.0,1178.0,320.327,5515.0,1.04,4.39,1,TESS
5.2153618,17.7519701,5.5895721,5205.8347338,1671.1997882,1843.4632721,6067.2,2.3901401,3.73,1,TESS
2.984157711,0.92,1.2637,2598.0,401.0,6.12,3157.0,0.18,5.112,1,Kepler
4.2856756,2.13,4.059,31.4,1790.0,2429.13,5055.0,3.733,3.443,0,Kepler
82.6901439,6.8236925,7.5240298,6529.5765126,344.1684282,3.3159282,5073.0,0.831915,4.53,1,TESS
359.534371,64333.8,24.205,5732.0,491.0,13.7,5087.0,5.899,3.183,0,Kepler
9.6867516,3.00336,2.512,1669.0,707.0,41.6645,4738.1,0.73,4.59,1,TESS
603.3102,2.6,8.025,517.9,250.0,0.92,6446.0,1.125,4.391,0,Kepler
6.9593972,9.3800527,4.8553269,4826.8656037,1096.0649295,341.0877558,5854.0,1.33729,4.438,1,TESS
9.10969334,1.32,5.3181,126.4,873.0,137.45,5611.0,1.073,4.388,1,Kepler
8.34998,11.1424,1.836,16680.0,588.0,19.9348,4236.0,0.74,4.52,1,TESS
43.84439721,2.87,6.802,615.2,531.0,18.77,5854.0,1.012,4.406,1,Kepler
0.5109902,9.54792,0.709,2720.0,2222.0,4048.85,6095.0,1.53,4.13,0,TESS
539.214259,2.04,3.464,300.6,265.0,1.17,6469.0,1.171,4.359,0,Kepler
3.0300715,12.7529892,2.5466671,21794.6136956,1077.4145935,318.4581858,5242.82,0.857369,4.52404,1,TESS
441.877824,39.55,6.647,1300.0,158.0,0.15,4437.0,0.635,4.629,0,Kepler
0.787120016,23.81,3.1648,265.5,1972.0,3579.78,6112.0,0.787,4.481,0,Kepler
0.7645807,1.2407226,1.07057,394.9832006,1140.0845694,399.2723837,3853.0,0.62326,4.63168,1,TESS
3.1743504,14.9172256,2.751086,15457.3247576,1320.6518234,718.9096994,5943.0,1.15706,4.42524,1,TESS
4.92031063,1.18,4.046,81.0,1242.0,562.99,5845.0,1.314,4.2,1,Kepler
16.294213708,68.05,6.01687,174010.0,929.0,176.22,6237.0,1.508,4.145,0,Kepler
1.110599919,1.07,1.3493,157.6,1539.0,1320.65,5227.0,0.867,4.463,0,Kepler
6.1082945,1.06,3.493,61.1,1267.0,608.39,6720.0,1.289,4.316,1,Kepler
9.762550001,68.93,4.87531,41580.0,1375.0,843.46,7199.0,1.95,4.055,0,Kepler
3.40076682,0.69,4.7,21.1,1540.0,1328.5,6134.0,1.496,4.142,0,Kepler
10.5007712,5.68,14.522,183.4,1378.0,852.28,4838.0,4.361,3.299,1,Kepler
2.496328637,112.28,2.73115,20527.0,2317.0,6804.42,6757.0,2.615,3.842,0,Kepler
2.144632238,59.19,6.2701,19837.0,1736.0,2146.82,6296.0,1.305,4.24,1,Kepler
0.779615874,0.83,3.932,81.5,1847.0,2735.51,5764.0,0.863,4.548,0,Kepler
3.7804749,17.9247,3.615,22150.0,1497.0,835.088,5112.0,0.81,4.56,0,TESS
8.30783912,2.15,3.1516,777.5,751.0,75.09,5320.0,0.786,4.589,1,Kepler
6.277827312,4.87,8.6841,1856.8,985.0,222.45,6077.0,0.891,4.526,0,Kepler
2.5950111,10.8614,2.524,28870.0,943.0,131.825,3875.0,0.64,4.62,0,TESS
5.6057748,2.4097088,3.0213897,701.1882316,937.9808032,182.934999,5767.0,0.906761,4.34736,1,TESS
5.082523739,61.88,5.04732,276280.0,1266.0,606.33,6507.0,1.145,4.343,0,Kepler
1.434200327,44.76,5.968,3097.3,2410.0,7985.65,6911.0,1.501,4.038,0,Kepler
7.41505161,91.09,2.061,937.0,2815.0,14853.21,4989.0,18.266,2.442,0,Kepler
3.79188234,1.95,2.15,417.0,1201.0,492.81,6171.0,0.91,4.495,0,Kepler
0.93376131,0.61,3.747,55.6,1682.0,1891.81,5665.0,0.82,4.568,0,Kepler
0.962825082,5.18,2.8464,118.1,3265.0,26811.24,4898.0,4.928,3.212,0,Kepler
